Price,Status,Area,Rate per sqft,Property Type,Locality,RERA Approval,BHK_Count,Flat Type,Log_Price,predicted_price
9000000.0,Ready to move,1250,7200,3 BHK Independent Floor in BPTP Astaire Garden Plots,Sector 70A,Not approved by RERA,3,Floor,16.012735246411598,9000989.105150986
25000000.0,Under Construction,2080,12019,3 BHK Apartment in Adani Brahma Samsara Vilasa,Sector 63,Approved by RERA,3,Apartment,17.034386422832473,25000000.000000942
4000000.0,Ready to move,1000,4000,2 BHK Independent Floor in Signature Global Park III,Sector 36 Sohna,Not approved by RERA,2,Floor,15.201805169084134,4006123.129079473
27500000.0,Under Construction,1250,22000,1 BHK Apartment in Krisumi Waterside Residence,Sector 36A,Approved by RERA,1,Apartment,17.129696599000436,27500000.000000406
8525000.0,Ready to move,1550,5500,3 BHK Apartment in The Antriksh Heights,Sector 84,Not approved by RERA,3,Apartment,15.9585136984359,8502113.881240156
11000000.0,Ready to move,1400,7857,3 BHK Apartment in Rail vihar sector 57Gurgaon,Sector 57,Not approved by RERA,3,Apartment,16.213405921671733,10969652.969641859
74900000.0,Under Construction,4038,18558,4 BHK Apartment in Whiteland The Aspen,Sector 76,Approved by RERA,4,Apartment,18.131664461838582,74900000.00000502
2000000.0,Ready to move,240,8333,1 RK Studio Apartment in Unitech EWS Buildings,Sector 49,Not approved by RERA,1,Apartment,14.508658238524095,2013416.7995482816
27000000.0,Ready to move,2650,10188,4 BHK Independent Floor in Emaar Emerald Floors Premier,Sector 65,Not approved by RERA,4,Floor,17.11134746100564,27012333.38672502
32700000.0,Ready to move,2045,15990,3 BHK Apartment in Ireo Skyon,Sector 60,Not approved by RERA,3,Apartment,17.30288566644852,32788039.43213159
12500000.0,Ready to move,2003,6287,3 BHK Apartment in Experion The Heartsong,Sector 108,Not approved by RERA,3,Apartment,16.341239282272525,12571570.494476002
70300000.0,Under Construction,3125,22500,4 BHK Apartment in M3M Mansion,Sector 113,Approved by RERA,4,Apartment,18.068282371005644,70300000.00000422
700000000.0,Ready to move,9419,74323,5 BHK Apartment in DLF Camellias,Sector 42,Not approved by RERA,5,Apartment,20.36659089443625,699437281.0619192
42900000.0,Under Construction,2600,16500,3 BHK Apartment in Elan The Presidential,Sector 106,Approved by RERA,3,Apartment,17.57438240720827,42900000.00000124
7019000.0,Under Construction,1440,4878,3 BHK Apartment in Signature Global Global Park 2 And 3,Sector 36 Sohna,Approved by RERA,3,Apartment,15.764131458182986,7008199.594130115
79900000.0,Under Construction,3978,20110,4 BHK Apartment in DLF The Arbour,Sector 63,Approved by RERA,4,Apartment,18.196286423252147,79900000.00000505
28500000.0,Under Construction,1855,15363,3 BHK Apartment in Godrej Meridien,Sector 106,Approved by RERA,3,Apartment,17.1654146803266,28553467.77384749
27500000.0,Ready to move,1700,16200,3 BHK Apartment in Puri Diplomatic Greens,Sector 110A,Not approved by RERA,3,Apartment,17.129696599000436,27494383.989546034
96900000.0,Under Construction,5223,18558,4 BHK Apartment in Whiteland The Aspen,Sector 76,Approved by RERA,4,Apartment,18.38919008718091,96899999.99999642
19700000.0,Under Construction,1642,12000,3 BHK Apartment in M3M Antalya Hills ,Sector 79,Approved by RERA,3,Apartment,16.796129244469636,19700000.000001315
57200000.0,Ready to move,2750,20801,4 BHK Apartment in Godrej Meridien,Sector 106,Not approved by RERA,4,Apartment,17.862064473832543,57200000.00000078
35000000.0,Ready to move,4347,8051,5 BHK Independent House,Sector 57,Not approved by RERA,5,Plot,17.370858648025116,35127730.84892782
14000000.0,Under Construction,1150,12173,3 BHK Independent House,Sector 48,Not approved by RERA,3,Plot,16.454567959008102,14002815.360816658
8056000.0,Ready to move,903,8922,2 BHK Independent Floor in Vatika Emilia Floors,Sector 82,Not approved by RERA,2,Floor,15.90192783751161,7836996.613447858
20000000.0,Ready to move,2300,8695,3 BHK Independent Floor in Reputed Builder HUDA Colony,Sector 46,Not approved by RERA,3,Floor,16.811242881518265,20001493.84302376
66200000.0,Under Construction,2945,22500,4 BHK Apartment in M3M Mansion,Sector 113,Approved by RERA,4,Apartment,18.008191036012978,66200000.00000405
12700000.0,Ready to move,1270,10000,2 BHK Apartment in M3M Flora 68,Sector 68,Not approved by RERA,2,Apartment,16.357112630168974,12601175.993041983
15500000.0,Ready to move,1600,9700,3 BHK Apartment in Vatika Primrose Floors,Sector 82,Not approved by RERA,3,Apartment,16.5563506464056,15535341.20147514
13500000.0,Ready to move,2000,6750,3 BHK Independent Floor,Sector 57,Not approved by RERA,3,Plot,16.41820031748273,13553774.053443963
6119000.0,Ready to move,1990,3075,3 BHK Apartment in Raheja Navodaya,Sector 92,Not approved by RERA,3,Apartment,15.62690940587006,6389691.177611524
20900000.0,Under Construction,1420,14750,2 BHK Apartment in M3M Golf Hills Phase 1,Sector 79,Approved by RERA,2,Apartment,16.855259764781927,20899999.99999893
12000000.0,Ready to move,1600,7500,3 BHK Independent Floor,Sector 46,Not approved by RERA,3,Plot,16.300417291085605,12009031.753268255
8061000.0,Ready to move,865,9320,2 BHK Apartment in Pareena Mi Casa,Sector 68,Not approved by RERA,2,Apartment,15.902548300319818,8276014.997845885
44700000.0,Ready to move,2985,15000,3 BHK Apartment in M3M Golf Estate,Sector 65,Not approved by RERA,3,Apartment,17.615484081955163,44656962.43399761
135700000.0,Ready to move,6171,22000,4 BHK Apartment in M3M Golf Estate,Sector 65,Not approved by RERA,4,Apartment,18.725957132174297,135699999.99999464
58000000.0,Under Construction,2900,20000,4 BHK Apartment in DLF Platinum Residences,DLF Phase 4,Approved by RERA,4,Apartment,17.87595358575207,58476372.26788934
11000000.0,Under Construction,1205,9130,3 BHK Apartment in Signature Global City 81 Phase 2,Sector 81,Approved by RERA,3,Apartment,16.213405921671733,11072719.912558692
37900000.0,Ready to move,2531,15000,3 BHK Apartment in Unitech The Close South,Sector 50,Not approved by RERA,3,Apartment,17.450461696437877,37566400.31403996
52699999.99999999,Under Construction,2510,21000,4 BHK Apartment in M3M M3M Crown,Sector 111,Approved by RERA,4,Apartment,17.780126032486923,52699999.99999906
19500000.0,Under Construction,1855,10512,3 BHK Apartment in Godrej Meridien,Sector 106,Approved by RERA,3,Apartment,16.785925074816024,19201751.09109578
77100000.0,Ready to move,3505,22000,3 BHK Apartment in M3M Golf Estate,Sector 65,Not approved by RERA,3,Apartment,18.16061385150373,77092935.98981264
24400000.0,Ready to move,2200,11136,4 BHK Apartment in 4S 4S Aradhya Homes,Sector 67,Not approved by RERA,4,Apartment,17.010093731247036,24429608.508967955
11500000.0,Ready to move,1945,5912,3 BHK Apartment in Supertech Araville,Sector 79,Not approved by RERA,3,Apartment,16.257857680289998,11593640.349223362
1900000.0,Ready to move,450,4222,1 BHK Apartment in Pivotal Devaan,Sector 84,Not approved by RERA,1,Apartment,14.45736497045232,2045531.650404898
16000000.0,Under Construction,2180,6251,4 BHK Apartment in Shapoorji Pallonji Joyville Tower Crown,Sector 102,Approved by RERA,4,Apartment,16.588099342704055,15758930.20290425
75900000.0,Ready to move,3452,22000,3 BHK Apartment in M3M Golf Estate,Sector 65,Not approved by RERA,3,Apartment,18.144927255541088,75899999.99999589
20500000.0,Ready to move,1819,11269,3 BHK Independent Floor,Sector 46,Not approved by RERA,3,Plot,16.835935492889124,20380111.10650617
54100000.0,Ready to move,2300,23554,3 BHK Apartment in Signature Global City 37D,Sector 37D,Not approved by RERA,3,Apartment,17.806344762301,54099999.999995984
15000000.0,Under Construction,1778,8436,3 BHK Apartment in Godrej Prive,Sector 106,Approved by RERA,3,Apartment,16.52356082573315,15008480.695392499
152200000.0,Ready to move,9020,16882,5 BHK Villa in Experion The Westerlies,Sector 108,Not approved by RERA,5,Villa,18.84070600996216,152534769.73260137
26000000.0,Ready to move,1292,20200,3 BHK Apartment in Godrej Air,Sector 85,Not approved by RERA,3,Apartment,17.073607134447293,25999999.99999906
78100000.0,Ready to move,5210,15000,4 BHK Apartment in M3M Golf Estate,Sector 65,Not approved by RERA,4,Apartment,18.17350062761401,78042113.4021153
19000000.0,Under Construction,1213,15664,2 BHK Apartment in M3M Antalya Hills ,Sector 79,Approved by RERA,2,Apartment,16.759949589762293,18954756.63245949
38400000.0,Ready to move,4525,8500,4 BHK Apartment in Experion Windchants,Sector 112,Not approved by RERA,4,Apartment,17.463568043599622,38933275.424296305
50000000.0,Ready to move,4320,11574,4 BHK Independent Floor in Today Developer 4,DLF Phase 4,Not approved by RERA,4,Floor,17.72753358339242,50012199.02896896
33300000.0,Under Construction,2538,7706,3 BHK Apartment in Krisumi Waterfall Residences,Sector 36A,Approved by RERA,3,Apartment,17.3210679849807,20647401.251895763
31900000.0,Ready to move,1582,20200,3 BHK Apartment in Godrej Air,Sector 85,Not approved by RERA,3,Apartment,17.278116599103036,31900000.00000163
66800000.0,Under Construction,2042,32713,4 BHK Apartment in Anant Raj The Estate Residences,Sector 63A,Approved by RERA,4,Apartment,18.017213653476933,66883916.826222025
44300000.0,Ready to move,3709,11950,3 BHK Apartment in M3M Panorama Suites,Sector 65,Not approved by RERA,3,Apartment,17.606495257588726,44288746.47129142
44300000.0,Ready to move,2004,22106,3 BHK Apartment in M3M Heights,Sector 65,Not approved by RERA,3,Apartment,17.606495257588726,44300000.00000231
552200000.0,Ready to move,7430,74324,4 BHK Apartment in DLF Camellias,Sector 42,Not approved by RERA,4,Apartment,20.129420859271267,549674049.8064331
42500000.0,Ready to move,3762,11297,4 BHK Independent Floor,Sushant Lok,Not approved by RERA,4,Plot,17.565014657424058,42418355.41127844
9000000.0,Ready to move,1250,7200,3 BHK Independent Floor in BPTP Astaire Garden Plots,Sector 70A,Not approved by RERA,3,Floor,16.012735246411598,9000989.105150986
20000000.0,Ready to move,1600,12500,3 BHK Independent Floor,Sector 45,Not approved by RERA,3,Plot,16.811242881518265,20211017.758897495
15300000.0,Ready to move,2366,6500,3 BHK Apartment in Godrej 101,Sector 79,Not approved by RERA,3,Apartment,16.54336345172214,15286674.453002384
4500000.0,Ready to move,920,4891,3 BHK Apartment,Sector 3A,Not approved by RERA,3,Plot,15.319588176962746,4500000.000000258
34700000.0,Ready to move,2107,16500,3 BHK Apartment in DLF The Ultima,Sector 81,Not approved by RERA,3,Apartment,17.36225027373553,34652826.25397906
4500000.0,Ready to move,1100,4090,3 BHK Independent Floor,Ashok Vihar Phase II,Not approved by RERA,3,Plot,15.319588176962746,4500000.000000258
17900000.0,Under Construction,2073,8636,3 BHK Apartment in Sobha City,Sector 108,Approved by RERA,3,Apartment,16.700311326676903,17943130.23382334
5600000.0,Ready to move,1000,5600,3 BHK Apartment,Sector 12 A,Not approved by RERA,3,Plot,15.53827733427679,5603354.11958491
65500000.0,Under Construction,1751,37407,4 BHK Apartment in Godrej Aristocrat,Sector 49,Approved by RERA,4,Apartment,17.997560715872655,65499999.999998346
17500000.0,Ready to move,2779,6327,4 BHK Apartment in Experion The Heartsong,Sector 108,Not approved by RERA,4,Apartment,16.677711496036597,17706322.762054164
10000000.0,Ready to move,1260,8000,2 BHK Apartment in M3M Marina,Sector 68,Not approved by RERA,2,Apartment,16.118095750958314,10281827.85702091
10000000.0,Under Construction,1000,10010,3 BHK Apartment in Ashiana Amarah,Sector 93,Approved by RERA,3,Apartment,16.118095750958314,9826594.441084635
18400000.0,Under Construction,1182,15656,1 BHK Apartment in Krisumi Waterfall Suites,Sector 36A,Approved by RERA,1,Apartment,16.72786127692704,18379811.7063872
84500000.0,Ready to move,3844,22000,3 BHK Apartment in M3M Golf Estate,Sector 65,Not approved by RERA,3,Apartment,18.252262104161723,84499999.99999678
32000000.0,Ready to move,2831,11303,4 BHK Apartment in DLF The Ultima,Sector 81,Not approved by RERA,4,Apartment,17.281246492014,32083246.912125416
27500000.0,Ready to move,2700,10185,4 BHK Independent Floor,Sector 57,Not approved by RERA,4,Plot,17.129696599000436,27492384.87314297
49900000.0,Under Construction,2777,17969,3 BHK Apartment in Godrej Aristocrat,Sector 49,Approved by RERA,3,Apartment,17.725531580761828,48777556.210363455
55500000.0,Ready to move,4500,12333,4 BHK Independent Floor in Suncity Township,Sector 54,Not approved by RERA,4,Floor,17.83189359673468,56047277.63306886
21500000.0,Ready to move,2025,10617,3 BHK Apartment in Emaar Imperial Gardens,Sector 102,Not approved by RERA,3,Apartment,16.88356353960952,21528455.396553215
4500000.0,Ready to move,1200,3750,3 BHK Independent Floor,Sector 14,Not approved by RERA,3,Plot,15.319588176962746,4500000.000000258
11100000.000000002,Ready to move,2075,5350,3 BHK Apartment in Conscient Heritage Max,Sector 102,Not approved by RERA,3,Apartment,16.22245575637265,11271725.75982374
21900000.0,Under Construction,1831,12000,3 BHK Apartment in Signature Global City 79 B,Sector 79,Approved by RERA,3,Apartment,16.90199724044883,21900000.000000622
22000000.0,Under Construction,1280,17197,3 BHK Apartment in Sobha City Phase 5,Sector 108,Approved by RERA,3,Apartment,16.906553056777135,21911965.21050079
42300000.00000001,Ready to move,1418,29880,2 BHK Apartment in Central Park Resorts,Sector 48,Not approved by RERA,2,Apartment,17.560297667657167,42400623.39361059
127100000.0,Ready to move,5812,21882,5 BHK Villa in Sobha International City Presidential Villa,Sector 109,Not approved by RERA,5,Villa,18.660484744027503,127330317.17487237
10000000.0,Ready to move,1570,6369,3 BHK Apartment in Unitech The Residences,Sector 33,Not approved by RERA,3,Apartment,16.118095750958314,10666503.92889615
38400000.0,Ready to move,1381,27855,2 BHK Apartment in Sobha City Vista Residences,Sector 108,Not approved by RERA,2,Apartment,17.463568043599622,38426571.95107742
44900000.0,Under Construction,2249,20000,4 BHK Apartment in M3M Capital,Sector 113,Approved by RERA,4,Apartment,17.619948374984197,44900000.000001274
34700000.0,Under Construction,1002,34665,3 BHK Apartment in Godrej Aristocrat,Sector 49,Approved by RERA,3,Apartment,17.36225027373553,34700000.00000316
24400000.0,Under Construction,1630,15000,3 BHK Apartment in Smart Smartworld Orchard,Sector 61,Approved by RERA,3,Apartment,17.010093731247036,24417237.35438122
38400000.0,Ready to move,2650,14500,3 BHK Apartment in Bestech Park View Spa Next,Sector 67,Not approved by RERA,3,Apartment,17.463568043599622,38445774.8326254
21000000.0,Ready to move,1500,14028,3 BHK Apartment in BPTP Astaire Garden Floors,Sector 70A,Not approved by RERA,3,Apartment,16.860033043306743,20941014.672913533
82600000.0,Ready to move,3756,22000,3 BHK Apartment in M3M Golf Estate,Sector 65,Not approved by RERA,3,Apartment,18.229520250597744,82600000.00000618
60700000.0,Under Construction,2700,22500,4 BHK Apartment in M3M Mansion,Sector 113,Approved by RERA,4,Apartment,17.921454272504192,60699999.9999949
16399999.999999998,Under Construction,1654,9974,4 BHK Apartment in Godrej Air,Sector 85,Approved by RERA,4,Apartment,16.612791953770035,16475354.872080704
34300000.0,Ready to move,3188,10775,4 BHK Apartment in Adani M2K Oyster Grande,Sector 102,Not approved by RERA,4,Apartment,17.350655941290686,34300499.27618547
14900000.0,Ready to move,1450,10322,3 BHK Apartment in Emaar Palm Hills,Sector 77,Not approved by RERA,3,Apartment,16.51687183802978,14933514.325278256
23200000.0,Under Construction,2071,11250,3 BHK Apartment in Navraj The Antalya,Sector 37D,Approved by RERA,3,Apartment,16.959662879739987,23199999.999998387
17000000.0,Ready to move,1582,10745,3 BHK Independent Floor in Vatika India Next,Sector 82,Not approved by RERA,3,Floor,16.648723960844016,17006154.45193768
67000000.0,Ready to move,4968,13486,4 BHK Apartment in M3M Polo Suites,Sector 65,Not approved by RERA,4,Apartment,18.020203192280615,65953106.046592765
19000000.0,Under Construction,1700,11176,3 BHK Independent Floor in Trehan Luxury Floors 71,Sector 71,Approved by RERA,3,Floor,16.759949589762293,18997886.756360278
20800000.0,Under Construction,3487,5965,4 BHK Apartment in Saan Verdante,Sector 95,Approved by RERA,4,Apartment,16.85046359274847,20647914.17651715
35000000.0,Under Construction,2100,16666,3 BHK Independent Floor in Adani Samsara Avasa,Sector 63,Approved by RERA,3,Floor,17.370858648025116,34960772.60370338
2048000.0,Under Construction,512,4000,2 BHK Apartment in Agrante Kavyam Homes,Sector 108,Approved by RERA,2,Apartment,14.532374753422664,2052046.7281428175
95200000.0,Ready to move,6351,15000,5 BHK Apartment in M3M St Andrews Golf Residences,Sector 65,Not approved by RERA,5,Apartment,18.371490510265794,95148256.04809365
19500000.0,Ready to move,3800,5131,3 BHK Apartment in Central Park Flower Valley,Sector 33 Sohna,Not approved by RERA,3,Apartment,16.785925074816024,19500000.000000812
47500000.0,Ready to move,4718,10067,5 BHK Apartment in ATS Triumph,Sector 104,Not approved by RERA,5,Apartment,17.6762402900575,47568746.287046514
21500000.0,Ready to move,2275,9494,2 BHK Apartment in Experion Windchants Villa,Sector 112,Not approved by RERA,2,Apartment,16.88356353960952,21456312.783098325
